anon_app_id,n_countries_observed,ADII_mean,DGI_mean,PCLR_mean,AS_mean,categories,ad_supported,offersIAP,top_grossing,downloads_bucket
app_0233,26,304.8076923076923,1.0,0.33115622441959947,0.3972237610837278,Medical,True,False,Yes,1M-10M
app_0234,26,455.1923076923077,0.942506105006105,0.488067493731579,0.4499952505468284,Health & Fitness,False,False,No,10K-100K
app_0235,26,384.0,0.7357142857142858,0.3062093896564209,0.4244364120010272,Medical,False,False,No,100K-1M
app_0236,26,285.96153846153845,0.7164835164835165,0.4323167609004307,0.4052297319275119,Parenting,True,True,Yes,1M-10M
app_0237,26,694.2692307692307,0.9252747252747253,0.22197206138568118,0.3785240046326623,Health & Fitness,False,True,No,100K-1M
app_0238,26,1490.076923076923,0.9653563348416289,0.7082493109330171,0.295083593218538,Food & Drink,False,True,Yes,1M-10M
app_0239,26,561.2692307692307,0.9140567765567765,0.2451518051156196,0.4980993069878605,Health & Fitness,False,True,Yes,1M-10M
app_0240,26,641.1153846153846,1.0,0.3161990435115053,0.47528041484339234,Food & Drink,True,True,No,100K-1M
app_0241,26,625.1538461538462,1.0,0.3155469353859734,0.43756754174158086,Food & Drink,True,True,No,10K-100K
app_0242,25,486.92,0.6218571428571429,0.5242018453082373,0.2522149186618326,Health & Fitness,False,True,No,100K-1M
app_0243,26,867.0769230769231,0.875503663003663,0.5264504418117071,0.3665483752201879,Education,True,True,No,1M-10M
app_0244,26,1405.9615384615386,0.9489444002453051,0.4281832210025271,0.35527174373605164,Health & Fitness,False,True,Yes,1M-10M
app_0245,26,234.46153846153845,0.8952380952380952,0.41005562047301736,0.3795019680314628,Health & Fitness,False,True,No,100K-1M
app_0246,26,744.9230769230769,0.9225163725163725,0.34670568040986777,0.3935375800256965,Health & Fitness,False,True,No,1M-10M
app_0247,26,1139.1153846153845,0.8193223443223444,0.2215422874250454,0.6065473865625534,Health & Fitness,False,False,No,1K-10K
app_0248,26,437.8076923076923,0.8723137973137973,0.30525705522052726,0.4657090708859941,Health & Fitness,False,True,No,1K-10K
app_0249,25,379.48,1.0,0.5370282232276427,0.3364032343550968,Medical,False,False,No,100K-1M
app_0250,25,161.6,0.7244761904761904,0.4749442918942611,0.34241078190037055,Health & Fitness,False,True,No,10K-100K
app_0251,26,263.15384615384613,1.0,0.3827492358346332,0.4378271395154996,Medical,False,True,No,10K-100K
app_0252,26,230.34615384615384,0.9362637362637363,0.3991411753640662,0.3657973612010429,Lifestyle,False,True,No,10K-100K
app_0253,25,977.0,0.8191428571428571,0.4928254466860497,0.4167830306494744,Medical,False,True,No,1M-10M
app_0254,26,400.53846153846155,1.0,0.3208702050983293,0.43827329880568844,Health & Fitness,False,True,No,10K-100K
app_0255,26,591.6923076923077,1.0,0.5626453204591453,0.3119584162581275,Health & Fitness,False,True,No,100K-1M
app_0256,26,421.61538461538464,0.8138278388278389,0.34023157554522915,0.4678686771735503,Medical,True,False,No,100K-1M
app_0257,26,363.6923076923077,0.7966117216117217,0.36847883137302906,0.4472240424136561,Medical,True,True,No,100K-1M
app_0258,26,314.11538461538464,0.9913461538461538,0.39792497124347237,0.4747077502738111,Health & Fitness,False,True,No,<1K
app_0259,2,314.0,0.8571428571428571,0.43315018315018317,0.3532110091743119,Health & Fitness,False,False,No,10K-100K
app_0260,26,411.4230769230769,1.0,0.46206782380109274,0.3948018523268076,Health & Fitness,True,True,Yes,1M-10M
app_0261,26,558.7307692307693,0.9281898656898656,0.4599951544426337,0.3149509509399009,Health & Fitness,True,True,No,1M-10M
app_0262,26,974.9230769230769,0.7333333333333333,0.3620646032530373,0.371499388293164,Health & Fitness,True,True,Yes,10M+
app_0263,26,571.9615384615385,0.657051282051282,0.46514070240189803,0.483883957265865,Health & Fitness,False,True,No,1K-10K
app_0264,26,183.03846153846155,0.9208791208791209,0.4727614472189336,0.3800590589639587,Medical,False,False,No,10K-100K
app_0265,26,903.5,0.8246794871794871,0.661174795389005,0.2928262777353684,Health & Fitness,False,True,No,1K-10K
app_0266,26,1303.2307692307693,0.8944444444444445,0.7932732731923404,0.1944277965777091,Health & Fitness,False,True,No,10K-100K
app_0267,25,449.12,0.9955555555555555,0.40213815051758994,0.5457724438921912,Health & Fitness,False,True,Yes,10M+
app_0268,26,601.0384615384615,0.8466214341214341,0.3491087612478641,0.3530895893307519,Health & Fitness,False,True,No,1K-10K
app_0269,18,675.7777777777778,0.5823412698412699,0.33882729540150974,0.3780991919393074,Health & Fitness,False,True,No,10K-100K
app_0270,26,370.4230769230769,1.0,0.27360395330060483,0.3955444692304248,Health & Fitness,False,True,No,10K-100K
app_0271,26,365.38461538461536,0.7467948717948718,0.5225125411482477,0.309377755107504,Medical,True,False,No,1M-10M
app_0272,26,609.5384615384615,0.8154914529914529,0.5724328188201357,0.20162549015228498,Health & Fitness,False,True,Yes,10M+
app_0273,26,1016.1153846153846,0.9645322626091857,0.5066801039608807,0.2921043500062246,Health & Fitness,False,True,No,100K-1M
app_0274,26,412.38461538461536,0.6620879120879122,0.4829529504530556,0.3204211032878914,Health & Fitness,True,True,No,1M-10M
app_0275,26,301.1923076923077,0.7104395604395605,0.429389717472804,0.4422748617735837,Health & Fitness,False,True,No,10M+
app_0276,26,851.1153846153846,0.867800704197763,0.29935204866414533,0.3809341483311695,Health & Fitness,False,True,Yes,1M-10M
app_0277,26,1520.3461538461538,0.9447940947940948,0.7119741147559763,0.3269142365984225,Health & Fitness,False,True,Yes,10M+
app_0278,26,805.3846153846154,0.9436965811965812,0.5421527128006466,0.4670930487469408,Health & Fitness,False,True,No,100K-1M
app_0279,26,870.0,0.9772727272727273,0.33347468020199056,0.4352954107289598,Health & Fitness,True,True,No,100K-1M
app_0280,26,2123.230769230769,0.9636363636363636,0.6966592822710713,0.273823257003471,Health & Fitness,False,True,No,10K-100K
app_0281,26,299.5769230769231,0.9523809523809524,0.4690465470262997,0.2501405797440594,Health & Fitness,False,True,No,100K-1M
app_0282,25,1749.6,0.8755331948753002,0.4537888894071928,0.5463837341151767,Health & Fitness,False,True,No,1M-10M
app_0283,26,253.07692307692307,0.8268620268620268,0.4756106637441986,0.4187210881275861,Health & Fitness,False,True,No,1M-10M
app_0284,26,263.88461538461536,0.9571428571428572,0.261586926242227,0.2651943039822989,Health & Fitness,True,True,No,100K-1M
app_0285,26,2054.423076923077,0.9334411315180546,0.406359018932796,0.5456259557632234,Health & Fitness,False,True,No,100K-1M
app_0286,26,742.7307692307693,0.9706730769230769,0.5179321649851162,0.2118907854653534,Health & Fitness,False,True,No,1K-10K
app_0287,26,350.4230769230769,1.0,0.5126678251864847,0.3331756684535395,Health & Fitness,False,False,No,10K-100K
app_0288,26,1245.6538461538462,0.9029563385332616,0.2615038104152754,0.3669569123768983,Food & Drink,False,True,Yes,1M-10M
app_0289,26,777.8846153846154,0.8575244200244201,0.5022077264925036,0.2364523148374359,Health & Fitness,False,True,No,1K-10K
app_0290,14,547.7142857142857,1.0,0.430446428852787,0.3046137764913421,Health & Fitness,False,True,No,10K-100K
app_0291,26,1080.2307692307693,0.9770299145299146,0.16411969093063628,0.5085049743460616,Health & Fitness,False,True,Yes,1M-10M
app_0292,26,497.8076923076923,0.8055402930402931,0.38731238472908214,0.44855681329473984,Health & Fitness,True,True,No,10M+
app_0293,26,188.57692307692307,0.7911172161172162,0.4106788630504918,0.3630222535997012,Health & Fitness,False,True,No,1M-10M
app_0294,26,228.19230769230768,1.0,0.36709738591376545,0.3558306139633534,Health & Fitness,False,True,No,10K-100K
app_0295,26,248.15384615384616,1.0,0.3362133539869331,0.349936486651734,Health & Fitness,False,True,No,10K-100K
app_0296,26,358.5,1.0,0.4106535714187539,0.3296138106219952,Lifestyle,False,False,No,10K-100K
app_0297,26,816.6153846153846,0.7532495282495282,0.37425212180115397,0.5811317071782662,Health & Fitness,False,True,No,1M-10M
app_0298,25,648.64,0.7111428571428572,0.5202555755267378,0.4493683282899827,Health & Fitness,False,True,No,10M+
app_0299,26,943.7307692307693,0.9767709006679595,0.37137629218303037,0.33250130527489496,Health & Fitness,False,True,No,<1K
app_0300,26,739.8461538461538,0.9003510378510379,0.3312031495892397,0.4874649912460818,Health & Fitness,False,True,No,10K-100K
app_0301,26,1959.3076923076924,0.8487237121852507,0.3649830326300704,0.3971119059399451,Lifestyle,False,True,Yes,1M-10M
app_0302,25,723.6,0.9547101086048454,0.3054282009514207,0.5048916450585398,Health & Fitness,False,True,No,10M+
app_0303,26,745.1538461538462,0.954945054945055,0.36883986442897326,0.4104204300429511,Health & Fitness,True,False,No,100K-1M
app_0304,26,337.88461538461536,0.9384615384615385,0.4321542238435344,0.4839775280042105,Health & Fitness,False,False,Yes,1M-10M
app_0305,26,215.19230769230768,0.9463369963369963,0.4832590026684607,0.43369735064899334,Health & Fitness,False,False,No,<1K
app_0306,26,797.3076923076923,0.847924297924298,0.5198414843156884,0.235955950156633,Health & Fitness,False,True,No,100K-1M
app_0307,26,559.3076923076923,0.9583028083028082,0.555512316211403,0.3433352003533577,Health & Fitness,False,True,No,10K-100K
app_0308,24,1169.2083333333333,0.7161044973544973,0.4184837452787003,0.3404452631008363,Medical,False,False,Yes,10M+
app_0309,26,307.03846153846155,0.8546245421245421,0.4920251033847883,0.3655923198460607,Health & Fitness,False,False,No,100K-1M
app_0310,26,1357.2692307692307,0.8049908424908424,0.48957267576884106,0.5563567603833752,Health & Fitness,False,False,No,10M+
app_0311,26,266.3076923076923,1.0,0.3766711517818075,0.3814632600557317,Health & Fitness,False,False,No,1K-10K
app_0312,25,180.64,1.0,0.369381233806371,0.317452481561123,Health & Fitness,False,False,No,100K-1M
app_0313,26,339.61538461538464,0.9585622710622711,0.47555984406709645,0.2605149614278347,Education,False,True,No,100K-1M
app_0314,26,1380.1923076923076,0.7982671174978867,0.28225798494200577,0.3796475007692743,Parenting,True,False,Yes,1M-10M
app_0315,26,218.42307692307693,1.0,0.43409088693608605,0.3740286895086473,Health & Fitness,False,True,No,10K-100K
app_0316,25,1201.2,0.775,0.3881541148291246,0.5444817286129939,Food & Drink,False,False,No,100K-1M
app_0317,26,717.4615384615385,1.0,0.27647287395184905,0.2519440114234438,Health & Fitness,False,True,No,100K-1M
app_0318,24,297.75,0.8025252525252525,0.5370570266758775,0.2784119268077037,Parenting,False,False,Yes,1M-10M
app_0319,26,265.15384615384613,0.8010989010989011,0.37654194073143427,0.4518482060699751,Health & Fitness,False,False,No,10K-100K
app_0320,26,362.88461538461536,0.9350274725274725,0.2616522174634267,0.344684299642374,Health & Fitness,False,True,No,1K-10K
app_0321,26,503.34615384615387,0.8596001221001222,0.553145830243192,0.2267855309403623,Health & Fitness,False,True,No,1K-10K
app_0322,8,185.5,0.5910714285714286,0.4856777538208727,0.3340829856424557,Medical,False,False,No,10K-100K
app_0323,26,866.5,0.9748168498168498,0.6382675864154397,0.218628101243352,Health & Fitness,False,True,Yes,1M-10M
app_0324,26,1714.8846153846155,0.8860264735264736,0.4463421799985113,0.4990949870610408,Health & Fitness,False,False,No,10M+
app_0325,26,242.42307692307693,0.7514652014652015,0.34444116362616195,0.35691524122972,Health & Fitness,False,True,Yes,1M-10M
app_0326,26,1060.8461538461538,0.7140567765567766,0.5325116129855476,0.2562123522404102,Medical,False,False,Yes,1M-10M
app_0327,26,939.0,0.8582573472279355,0.5228223635501601,0.40523605609114416,Medical,False,True,Yes,1M-10M
app_0328,26,663.0384615384615,0.6381715506715507,0.48638704564012863,0.4656085732446019,Parenting,True,True,No,10M+
app_0329,25,673.2,1.0,0.43923063464841816,0.4487291717640253,Health & Fitness,False,False,No,100K-1M
app_0330,26,563.5,0.833592796092796,0.6690290235504139,0.2913500140928268,Health & Fitness,False,False,No,1M-10M
app_0331,26,489.38461538461536,0.6231684981684982,0.5315132231011178,0.2965556280408685,Health & Fitness,False,False,No,100K-1M
app_0332,26,357.11538461538464,1.0,0.4885000347095255,0.427648856533518,Health & Fitness,True,True,No,1K-10K
app_0333,26,1068.8461538461538,0.8511129393482335,0.4403736200799591,0.3684619377625632,Medical,False,False,No,1M-10M
app_0334,26,773.3461538461538,0.6747163093316939,0.4492766383576773,0.478828636267294,Health & Fitness,False,False,No,10K-100K
app_0335,26,672.7307692307693,0.8146367521367522,0.4341366538584776,0.3152893479217376,Health & Fitness,True,False,No,1M-10M
app_0336,26,739.7307692307693,0.8511696636696636,0.21594866921082995,0.2718751156068569,Health & Fitness,False,False,No,100K-1M
app_0337,25,1013.2,0.8569365079365079,0.41208831846846133,0.4566687327193182,Health & Fitness,False,False,No,100K-1M
app_0338,25,1380.84,0.905873440285205,0.32217651823647236,0.5018801842286009,Health & Fitness,False,True,Yes,1M-10M
app_0339,26,294.5769230769231,1.0,0.38425533276667956,0.3994810038937351,Health & Fitness,False,False,No,10K-100K
app_0340,26,786.3076923076923,0.9155677655677655,0.5100837521790809,0.4740116876096168,Health & Fitness,True,True,No,1M-10M
app_0341,25,585.4,0.9241428571428572,0.5487511316497387,0.4474090298484103,Health & Fitness,True,True,No,1M-10M
app_0342,26,217.96153846153845,1.0,0.3953153908403428,0.2974161673540742,Health & Fitness,False,True,No,1K-10K
app_0343,26,506.38461538461536,0.8068778443778444,0.36582562837387933,0.5171698201345224,Health & Fitness,False,True,No,1K-10K
app_0344,26,985.3846153846154,1.0,0.4641888575442685,0.3724058007239911,Health & Fitness,True,True,Yes,1M-10M
app_0345,26,1031.576923076923,0.5708791208791208,0.2966586501948499,0.40340116636107204,Health & Fitness,False,True,No,10K-100K
app_0346,25,1002.04,0.8209047619047619,0.510650010200968,0.3971555357238685,Health & Fitness,True,True,Yes,10M+
app_0347,26,578.3846153846154,0.9752747252747253,0.3409819544890107,0.5072779572484974,Education,False,False,No,10K-100K
app_0348,26,302.1923076923077,1.0,0.3810432613090733,0.4049315652251868,Health & Fitness,False,True,No,100K-1M
app_0349,26,511.03846153846155,1.0,0.37584713147140214,0.3230599411391492,Medical,False,True,Yes,1M-10M
app_0350,26,343.9230769230769,0.879588680550219,0.41271602794490647,0.4540471181507209,Health & Fitness,False,False,No,10K-100K
app_0351,26,351.11538461538464,0.5443223443223443,0.26560151024072653,0.5074258653189179,Health & Fitness,False,False,Yes,1M-10M
app_0352,26,302.38461538461536,0.7981684981684982,0.35095570727768166,0.390956754567514,Medical,True,True,No,100K-1M
app_0353,3,888.6666666666666,0.8282828282828283,0.3632147329622399,0.6111758537591808,Health & Fitness,False,False,No,100K-1M
app_0354,26,473.0,0.7630036630036631,0.33438752782835834,0.5230500950816831,Health & Fitness,False,False,No,10K-100K
app_0355,26,244.80769230769232,0.8362026862026861,0.40367328801843794,0.3511473706743782,Medical,False,False,No,1M-10M
app_0356,26,336.96153846153845,0.8025641025641026,0.3159789152125867,0.3188807555467817,Health & Fitness,False,True,Yes,1M-10M
app_0357,26,452.96153846153845,0.9456043956043956,0.3092016431418372,0.3394465429092837,Health & Fitness,False,True,No,1K-10K
app_0358,26,1235.7692307692307,0.7897130647130647,0.3339079588663712,0.2651106680071377,Health & Fitness,True,False,No,1M-10M
app_0359,26,646.4230769230769,0.6792582417582417,0.4429047443196374,0.3352836181691472,Health & Fitness,False,True,No,10K-100K
app_0360,26,459.11538461538464,0.5425260636799099,0.533537237191388,0.4828084003120744,Health & Fitness,False,True,No,100K-1M
app_0361,26,197.96153846153845,0.8072344322344323,0.44047527501384626,0.4044560043559803,Medical,False,False,No,100K-1M
app_0362,26,1520.4615384615386,0.7927045177045178,0.49929620963836463,0.3585419573254373,Medical,False,True,No,100K-1M
app_0363,26,186.46153846153845,0.7907509157509158,0.38752433374157624,0.3510291710158746,Medical,False,False,No,10K-100K
app_0364,26,1881.423076923077,0.7780982905982905,0.3760204777844437,0.5392304822909638,Health & Fitness,False,True,No,100K-1M
app_0365,26,295.88461538461536,0.9395604395604396,0.35695950949405064,0.4391970967605739,Lifestyle,False,False,No,1K-10K
app_0366,26,292.03846153846155,0.8096611721611722,0.36714326371766504,0.39739050558011296,Health & Fitness,True,False,No,1M-10M
app_0367,26,281.6923076923077,1.0,0.34156949095623484,0.2965141592422047,Health & Fitness,False,True,No,100K-1M
app_0368,26,155.30769230769232,0.8072344322344323,0.5294690903886655,0.3539160939672165,Medical,False,False,No,10K-100K
app_0369,25,680.96,0.9416825396825397,0.2551491224614972,0.5015373938489809,Health & Fitness,False,True,No,100K-1M
app_0370,26,254.96153846153845,0.7195054945054944,0.3375966457123071,0.3681112699061269,Medical,False,True,No,10K-100K
app_0371,26,208.80769230769232,1.0,0.3484316304820433,0.3725478683478541,Health & Fitness,False,False,No,1K-10K
app_0372,22,988.9090909090909,0.987534435261708,0.6304710119164404,0.3707012803506525,Medical,False,True,No,10K-100K
app_0373,26,1450.8846153846155,0.807343617920541,0.19825826368606544,0.5371260507518019,Health & Fitness,False,True,No,100K-1M
app_0374,26,593.6538461538462,0.8876068376068376,0.42608747892985327,0.3891932172967711,Health & Fitness,True,True,Yes,1M-10M
app_0375,26,1383.8846153846155,0.9493303704842166,0.3587844533037033,0.38909464387311626,Health & Fitness,False,True,No,1M-10M
app_0376,26,501.96153846153845,1.0,0.43810747777583764,0.2387774818000927,Health & Fitness,True,True,No,100K-1M
app_0377,26,321.2692307692308,0.7457875457875457,0.4241071299219193,0.3501642546938203,Health & Fitness,True,False,No,100K-1M
app_0378,26,1310.7692307692307,0.8659798534798534,0.4894567724563012,0.3566767515756263,Health & Fitness,False,True,No,100K-1M
app_0379,26,617.4230769230769,0.7331168831168831,0.3932520932021028,0.3698680812654376,Health & Fitness,False,True,No,100K-1M
app_0380,24,310.4166666666667,0.9233630952380952,0.3142226747250198,0.4162253016531146,Health & Fitness,True,True,No,100K-1M
app_0381,26,661.1538461538462,0.9603512940051402,0.5187700862445116,0.4500464331462864,Health & Fitness,False,True,No,1M-10M
app_0382,26,595.8461538461538,0.8136752136752137,0.39127570277011203,0.4578759822267631,Health & Fitness,False,True,No,10K-100K
app_0383,26,251.57692307692307,0.8295329670329671,0.3493517209738457,0.3647784561270843,Health & Fitness,False,True,No,10K-100K
app_0384,26,330.34615384615387,1.0,0.33838973036497555,0.4457631582710727,Health & Fitness,False,True,No,10K-100K
app_0385,26,298.2692307692308,1.0,0.39477921272786465,0.3587271603859427,Medical,True,True,Yes,10M+
app_0386,26,851.6153846153846,0.9109584859584859,0.3635826171284081,0.412774452206384,Medical,False,True,No,100K-1M
app_0387,26,687.0769230769231,0.9423076923076923,0.2932420952632553,0.3206611984968387,Health & Fitness,True,True,Yes,1M-10M
app_0388,26,535.4615384615385,0.8038766788766789,0.4776996863971255,0.3337754862767971,Health & Fitness,True,True,Yes,1M-10M
app_0389,25,448.08,0.7076190476190476,0.3823178940109926,0.4510945199213705,Medical,False,False,Yes,1M-10M
app_0390,26,507.0769230769231,0.8357600732600733,0.5086375844501638,0.5491503776562796,Health & Fitness,False,False,No,10K-100K
app_0391,26,500.34615384615387,0.9951923076923077,0.44823364344718253,0.40416487285645214,Medical,False,True,No,1M-10M
app_0392,26,472.65384615384613,0.9402472527472528,0.3530590235841646,0.3032489898491405,Health & Fitness,False,True,No,10K-100K
app_0393,26,340.34615384615387,0.73507326007326,0.3384663328033185,0.4324014733311263,Health & Fitness,False,True,Yes,1M-10M
app_0394,26,409.2692307692308,0.9175824175824177,0.3514942280108839,0.4200551120236756,Health & Fitness,False,True,No,100K-1M
app_0395,26,290.0769230769231,0.7927655677655677,0.34233862438222296,0.3624692594989053,Health & Fitness,False,True,No,1K-10K
app_0396,26,3979.153846153846,0.8985847485847487,0.4980403461227254,0.2881913377015234,Health & Fitness,True,True,Yes,1M-10M
app_0397,26,288.96153846153845,0.9347527472527472,0.3590077924013198,0.3617869088153934,Health & Fitness,False,True,No,100K-1M
app_0398,26,252.80769230769232,0.7369963369963369,0.3875628294778097,0.380494233753565,Health & Fitness,False,True,No,1K-10K
app_0399,26,378.1923076923077,1.0,0.33816477503967685,0.35281472689609117,Food & Drink,True,True,Yes,1M-10M
app_0400,26,315.0,1.0,0.3204912057888413,0.4090080052510642,Education,True,True,No,10K-100K
app_0401,26,320.2692307692308,1.0,0.2551550696030003,0.3906731651171161,Health & Fitness,True,False,No,10M+
app_0402,26,1245.8461538461538,0.9930069930069931,0.37203271435548924,0.3443960711191486,Health & Fitness,True,True,Yes,1M-10M
app_0403,26,250.80769230769232,1.0,0.32427163923840385,0.303614438313649,Lifestyle,False,True,No,10K-100K
app_0404,26,279.38461538461536,1.0,0.2891573119585859,0.3231350188627337,Health & Fitness,False,True,No,100K-1M
app_0405,25,400.8,0.6738095238095237,0.33320123655746575,0.3852185843332955,Medical,True,False,Yes,1M-10M
app_0406,26,1047.2307692307693,1.0,0.6798358109498717,0.2377482368326653,Health & Fitness,True,False,No,10M+
app_0407,26,225.92307692307693,1.0,0.5529906529738715,0.3133696704706902,Medical,True,True,No,100K-1M
app_0408,26,291.11538461538464,1.0,0.3854312092645587,0.4754803353515671,Health & Fitness,True,True,No,100K-1M
app_0409,26,2840.3076923076924,0.8551680408580862,0.3713418028146697,0.6561593839709002,Health & Fitness,True,True,No,1M-10M
app_0410,18,556.2777777777778,0.694047619047619,0.5653570966500185,0.3687483431885893,Health & Fitness,False,True,No,1K-10K
app_0411,26,1357.2307692307693,0.9388888888888889,0.765973792744092,0.4470483852121469,Health & Fitness,False,True,No,100K-1M
app_0412,1,404.0,1.0,0.704225352112676,,Health & Fitness,False,True,No,100K-1M
app_0413,26,1066.8076923076924,0.8668583553198937,0.22415701207510097,0.3704849930758328,Health & Fitness,False,True,No,1M-10M
app_0414,26,2022.423076923077,1.0,0.07278863864068914,0.3162005967143334,Health & Fitness,False,True,No,1M-10M
app_0415,26,962.1923076923077,0.9660382101558571,0.19132680929120854,0.3973380014429696,Medical,False,True,No,100K-1M
app_0416,26,270.0769230769231,0.799908424908425,0.39112368017977583,0.3971873587470609,Medical,False,True,No,100K-1M
app_0417,26,222.73076923076923,0.786996336996337,0.36599600804087984,0.3909913248486601,Medical,False,True,No,100K-1M
app_0418,26,399.61538461538464,0.803113553113553,0.372652360998165,0.4480404104197054,Medical,False,True,No,100K-1M
app_0419,26,235.92307692307693,0.7978021978021979,0.34632246470498745,0.3841936846134933,Medical,False,True,No,100K-1M
app_0420,26,237.69230769230768,0.7965201465201465,0.3758660601532371,0.4027513564732371,Health & Fitness,False,True,No,10K-100K
app_0421,26,354.5769230769231,0.8502747252747253,0.5724232844848655,0.4146362127002933,Medical,False,True,No,10K-100K
app_0422,26,263.84615384615387,0.8586080586080586,0.6330402498513087,0.3275594721134131,Medical,False,True,No,100K-1M
app_0423,26,306.8076923076923,0.8312271062271062,0.5834322183035103,0.326033739955721,Medical,False,True,No,10K-100K
app_0424,26,292.5769230769231,0.8092338217338217,0.5803417818417527,0.347555772445726,Medical,False,True,No,1K-10K
app_0425,26,347.34615384615387,0.8066239316239316,0.5592559003027826,0.3417672504641357,Medical,False,True,No,10K-100K
app_0426,26,309.7307692307692,0.8595848595848595,0.5800354112514838,0.3236639801830953,Medical,False,True,No,1K-10K
app_0427,26,340.84615384615387,0.8615689865689866,0.5563583528708647,0.3680761274345189,Medical,False,True,No,1K-10K
app_0428,26,422.0769230769231,0.8575244200244201,0.5500664224797238,0.3822196619415142,Medical,False,True,No,1K-10K
app_0429,26,396.61538461538464,0.8583333333333333,0.5439879288785058,0.38733216517576075,Medical,False,True,No,1K-10K
app_0430,26,620.5384615384615,0.8621031746031745,0.5513879982338603,0.39942535203884966,Medical,False,True,No,10K-100K
app_0431,26,315.3076923076923,0.8594322344322344,0.5948530104163475,0.3410531327094745,Medical,False,True,No,10K-100K
app_0432,26,362.96153846153845,0.8558455433455433,0.5698938367757929,0.3959650524087548,Medical,False,True,No,10K-100K
app_0433,26,289.46153846153845,0.8166208791208791,0.5801001211512442,0.3079654018112139,Medical,False,True,No,10K-100K
app_0434,26,437.03846153846155,0.8548534798534798,0.560545730757979,0.3686526932819531,Medical,False,True,No,10K-100K
app_0435,26,308.1923076923077,0.773992673992674,0.5046219816380663,0.3424885134082981,Medical,False,True,No,10K-100K
app_0436,26,281.53846153846155,0.7992216117216118,0.559059676057137,0.3150104283937771,Medical,False,True,No,10K-100K
app_0437,26,315.15384615384613,0.8646214896214897,0.5867118576696103,0.32046735163600537,Medical,False,True,No,100K-1M
app_0438,26,492.03846153846155,0.8579517704517704,0.4856645411632656,0.4600133636583635,Medical,False,True,No,100K-1M
app_0439,26,345.0769230769231,0.8568376068376069,0.5615863026005572,0.3637698302686801,Medical,False,True,No,<1K
app_0440,26,436.3076923076923,0.8527167277167277,0.5251588457044372,0.406145920326039,Medical,False,True,No,10K-100K
app_0441,26,649.1538461538462,0.7619200244200244,0.4342014484694622,0.4135535341235213,Medical,False,True,No,10K-100K
app_0442,26,567.5769230769231,0.8257326007326007,0.4904452039855861,0.3965066257086342,Medical,False,True,No,10K-100K
app_0443,26,365.2307692307692,0.8213369963369963,0.4859669658266156,0.2788089076790836,Medical,False,True,No,100K-1M
app_0444,26,639.3461538461538,0.8275488400488401,0.3963274983153201,0.3747719763219115,Medical,False,True,No,10K-100K
app_0445,26,623.5,0.7624084249084249,0.37056411691979646,0.3673902418171322,Medical,False,True,No,1K-10K
app_0446,26,747.0384615384615,0.8393009768009768,0.3776225638413554,0.39161296922305,Medical,False,True,No,1K-10K
app_0447,26,468.3076923076923,0.8346001221001221,0.4653391042641329,0.3520317742925173,Medical,True,True,No,10K-100K
app_0448,26,463.53846153846155,0.9884615384615384,0.41040550535650805,0.261043581259305,Medical,True,False,No,1M-10M
app_0449,26,328.2692307692308,0.7127594627594628,0.3850250940746225,0.406011778556316,Health & Fitness,True,True,No,1K-10K
app_0450,26,522.8461538461538,0.8042534388688234,0.26981886352738466,0.3720379112927616,Health & Fitness,False,True,No,10K-100K
app_0451,26,1056.423076923077,0.9586385836385836,0.4263727537827273,0.3416664898925268,Education,False,True,No,1K-10K
app_0452,26,573.0769230769231,0.8514957264957265,0.19374733151823442,0.2339413036024949,Health & Fitness,False,True,No,10K-100K
app_0453,26,365.4230769230769,0.7933455433455433,0.47529224570854767,0.2798874013264441,Health & Fitness,False,True,No,100K-1M
app_0454,26,1602.8846153846155,0.7343101343101343,0.18044776912426913,0.4816948461104894,Health & Fitness,False,False,No,1K-10K
app_0455,26,379.65384615384613,1.0,0.4681420396785046,0.2907964903447499,Health & Fitness,False,True,No,10K-100K
app_0456,26,376.0769230769231,0.8001291443599137,0.4935334405301479,0.3757369054917286,Medical,True,False,No,10K-100K
app_0457,26,994.0,0.966343218747065,0.4296009263911675,0.2418700479804245,Health & Fitness,False,True,Yes,1M-10M
app_0458,26,1999.923076923077,0.859697887582503,0.28625464342391377,0.5201893460736411,Health & Fitness,False,False,Yes,1M-10M
app_0459,26,622.2307692307693,0.8428113553113553,0.46938361103701787,0.502668780789358,Health & Fitness,False,True,No,1K-10K
app_0460,26,440.03846153846155,0.9888111888111889,0.5717460770528487,0.438528689618026,Medical,False,True,No,1K-10K
app_0461,25,791.32,0.8474662004662005,0.4034032021985097,0.278039301293784,Education,False,True,No,1M-10M
app_0462,26,1969.9615384615386,0.9940476190476191,0.20584513558667872,0.5872331181827899,Medical,False,True,No,1M-10M
app_0463,26,497.7307692307692,0.8247156689464382,0.4703333876095186,0.4559437914526106,Medical,False,True,No,100K-1M
app_0464,26,281.11538461538464,0.8173076923076923,0.39448984744190574,0.39053965515537786,Health & Fitness,False,True,No,100K-1M
app_0465,26,317.61538461538464,0.9384333615102846,0.4614298297382579,0.3015057837106464,Health & Fitness,False,True,No,100K-1M
app_0466,26,290.53846153846155,1.0,0.4428689848958905,0.3707364611291299,Medical,False,False,Yes,1M-10M
app_0467,25,302.64,1.0,0.41831803110506266,0.3784279874162959,Medical,False,False,Yes,1M-10M
